x1,x2,x3,x4,x5,x6
-8.07832196666494,0.0,-11.381345659732544,0.0,-6.953311782866623,0.0
-6.920451194530976,0.0,-9.257074383316375,0.0,-4.381015064012655,0.0
-4.221885242416974,0.0,2.8102853457857653,0.03413586917273946,2.183690927105371,0.0
-0.5029664280624375,0.0,-2.572356730650739,0.01831378523354001,0.8612834231440482,0.0
2.778069669218187,0.0157157723041333,2.122341024209834,0.0030040355324213895,4.515013228235494,0.0
2.3764932175031173,0.0067353309874856404,2.537220745010997,0.0,2.870661748289513,0.0
2.16103231861009,0.0,2.4932009371906805,0.006858561218794314,1.9353713601101221,0.0
1.7499352635518315,0.02471349532614309,3.146569831303145,0.0007620623576438097,1.8526543012705583,0.0003187623022087952
0.8761855712919563,0.025535271659297237,2.1469224777570144,0.0,1.6597908568531918,0.004033502850585699
1.3247001126781806,0.008711086497247748,1.9702278186374984,0.0,2.219468918405553,0.0007764280871376748
2.3087906161300285,0.018767961782732136,2.082010650291818,0.0,2.292566077939701,0.0
1.9715627121360078,0.038556158873121894,1.709866355812097,0.0,1.1443118402835546,0.0
2.1709957090982703,0.0012499597006037494,0.9389896629196808,0.0,0.5386691448171769,0.0
2.1081233864045417,0.0,1.0158455684494216,0.0,1.2106024036517478,0.0
1.5928703610337742,0.0,-0.5698375299221855,0.0,0.03620332181140038,0.0
-5.670419744511517,0.0,-2.5342287804953374,0.0,-2.7414347870549958,0.0
-4.1097502041889475,0.0,-4.093382064299916,0.0,-4.573035558149541,0.0
-4.3803748429099425,0.0,-4.3068483374404885,0.0,-4.755833018656953,0.0
-4.25413056124144,0.0,-4.308113038764425,0.0,-4.443282583116624,0.0
-3.9336042494139005,0.0,-4.060891239188899,0.0,-3.9704025293832608,0.0
-3.6298576122607993,0.0,-3.74183286940517,0.0,-3.7079146375486003,0.0
-3.558740457739077,0.0,-3.3845799888966925,0.0,-3.4760420728037498,0.0
-3.2774394412027643,0.0,-3.054808571917931,0.0,-3.284101591862101,0.0
-2.849384823405364,0.0,-2.748952531681307,0.0,-2.914038148882236,0.0
-2.5684896321286983,0.0,-2.4939003200800873,0.0,-2.518665416532076,0.0
-2.360683410490521,0.0,-2.295494240614841,0.0,-2.2420283029363413,0.0
-2.0068559808084148,0.0,-1.9273751497663192,0.0,-1.8263328346613634,0.0
-1.7006295953408188,0.0,-1.6520355306017807,0.0,-1.4651429116839625,0.0
-1.3660160587555599,0.0,-1.3159301778553918,0.0,-1.2333169806150974,0.0
-5.526219108588826,0.0,-5.7058156949371455,0.0,-5.669283053175423,0.0
-9.01424132704283,0.0,-11.781530726892724,0.0,-7.322745154234338,0.0
-3.6831020431896673,0.0,-4.669730830061914,0.0,-5.463900384312648,0.0
-2.2336213680853523,0.0,0.07209866924402378,0.01726491522840032,-4.671759483765473,0.0
-1.412124348879414,0.0,5.080448361447404,0.015260545286333835,-0.09426670556594509,0.0
2.803221370081051,0.017960882633295077,3.3639862572172903,0.008008869559374562,4.391627509076751,0.0
2.4388726564172005,0.007697521128555018,2.6013073482974716,0.0,2.375567324630075,0.0
1.4938133424378175,0.0,2.592745067697313,0.004572374145862883,1.6967127317533894,0.0
1.0701351050100332,0.005081993976467192,3.206926821848974,0.0005080415717625396,1.8697927216597907,0.0003642997739529125
1.0661069422570677,0.020327975905868767,1.54246798660122,0.0,1.059339352469628,0.003278697965576197
0.862858547882708,0.0,0.42373387419930003,0.0,0.9406181047919494,0.0
1.720027994388786,0.0,2.0321350540869134,0.0,1.8883213669484598,0.0
1.9517122113948762,0.003914305140568907,1.6410269353209528,0.00022542003798206817,1.4607602155932022,0.0
2.0603398049988346,0.01565722056227563,1.3086063858679031,0.0020287803418386125,0.6647621287004002,0.0
1.8961571975817642,0.0,1.3480390013645231,0.0,1.2823856014933155,0.0
1.762441930168677,0.0,0.21101727733099493,0.0,-0.3076751499181403,0.0
-5.280983493200714,0.0,-2.197431331834189,0.0,-2.759301450182686,0.0
-3.8790807001698973,0.0,-4.031374731573265,0.0,-3.9740392698095,0.0
-4.024478108305044,0.0,-4.206596472449456,0.0,-4.403652779932898,0.0
-3.8993718335781122,0.0,-4.420523190133863,0.0,-4.4327303139547,0.0
-3.808162299276676,0.0,-4.181389355443173,0.0,-4.025947656173579,0.0
-3.5024822613131152,0.0,-3.8680487633351923,0.0,-3.769972786078966,0.0
-3.444445944522425,0.0,-3.4930966016871094,0.0,-3.506418538443821,0.0
-3.3418282763064844,0.0,-3.151739073505714,0.0,-3.143807912177673,0.0
-3.0951396945177034,0.0,-2.7794439067732406,0.0,-2.802430822932987,0.0
-2.6705498572471695,0.0,-2.4597418453241113,0.0,-2.418252637743602,0.0
-2.4579495324757232,0.0,-2.179884605904617,0.0,-2.1662480859428572,0.0
-2.05632422425458,0.0,-1.9819902371239335,0.0,-1.8829609371169174,0.0
-1.7510813564243062,0.0,-1.6950367913150712,0.0,-1.6367962094041995,0.0
-1.39229541953599,0.0,-1.315836211704912,0.0,-1.394708120067651,0.0
-5.478060328416889,0.0,-5.641160037753608,0.0,-5.729116968010328,0.0
-12.218969824546582,0.0,-10.224565070381022,0.0,-10.83389369316919,0.0
3.2223787191640363,0.0,-4.3084910322575976,0.0,-4.482004293271304,0.0
3.5041674644923795,0.0,16.97952071448972,0.0,-2.7539070289165863,0.0
0.8030380089428139,0.0,5.648285344644051,0.0,1.1526320354529331,0.0
