x1,x2,x3,x4,x5,x6
-40.30982567849463,0.0,-17.083221147800405,0.0,-41.93564217561992,0.0
-33.48130479596794,0.0,-23.598090910126736,0.0,-38.00093179202833,0.0
-20.419973038238478,0.0,5.837631161869741,0.0,40.83818734050453,0.0
21.243344208766093,0.0,0.37392333371493797,0.0,10.472895598988279,0.0
7.661723830893724,0.0,0.5982688439934204,0.0,-9.098962233058515,0.0
3.4355008985669695,0.0,2.6877609335090957,0.0,-13.695050140188425,0.0
-3.519543420026554,0.0,2.925127724769117,0.0,-0.1911874518861839,0.0
-1.9006057020170823,0.0,0.094255687499892,0.0,-1.5992979724371459,0.0
1.8253973855228331,0.0,1.2893686811416536,0.0,0.5582939955929819,0.0
2.3729756492225964,0.0,0.04117283714658501,0.0,-0.639093061940936,0.0
-1.0655892917856333,0.0,0.15294863953581,0.0,0.10205809290499951,0.0
5.7501114682301555,0.0,3.6971255230934434,0.0,2.7365622979457522,0.0
0.7174640877517242,0.0,0.06124934667202445,0.0,-0.5991350241033904,0.0
1.939009147734879,0.0,-0.013728612295663722,0.0,2.6563448693981155,0.0
-1.180738768140276,0.0,-0.350920013826859,0.0,0.5189430386412451,0.0
0.11687271981167235,0.0,-0.07713661348065341,0.0,1.0174123262006964,0.0
-0.09713128692517244,0.0,-1.6115178085509285,0.0,-1.3514634132550323,0.0
0.528741654039557,0.0,-0.4650390287154923,0.0,0.19530485290243857,0.0
-0.8443601552183199,0.0,-0.5567721547002897,0.0,-0.05344876305803106,0.0
-1.4223079758378052,0.0,-0.38600808608568954,0.0,0.013664341099301532,0.0
-0.3944092675880596,0.0,-0.8144112862588294,0.0,0.05770475634655375,0.0
0.16486282311857098,0.0,-0.7596575152223574,0.0,0.007335709346462785,0.0
0.4103112193199735,0.0,-0.7473406170584305,0.0,-0.4371269217699908,0.0
-0.2894774231065876,0.0,0.07513329703279563,0.0,-0.5603503679206051,0.0
-0.5596358793030936,0.0,0.4057701882832668,0.0,0.10627731916689234,0.0
-0.7702600628063955,0.0,-0.7886405132919772,0.0,-1.663290926038075,0.0
-5.028020706461652,0.0,-6.131587581810214,0.0,-4.7855573634974355,0.0
-1.3052750383155238,0.0,-5.071096776212785,0.0,-0.7421638285905454,0.0
-6.143151274985784,0.0,-4.723995341932119,0.0,-0.463095084811455,0.0
-1.789698528241043,0.0,-0.9211380336575252,0.0,-1.0879388547303064,0.0
-53.473083919691675,0.0,-41.967322546533154,0.0,-51.14633102080608,0.0
-37.16820973395084,0.0,-21.39322501752001,0.0,-46.573910223624,0.0
11.592447735269886,0.0,4.495343903154789,0.0,-1.0344587338669409,0.0
17.1443236318055,0.0,0.9730757737761587,0.0,9.943784140518853,0.0
4.1639290579472386,0.0,3.788982087535194,0.0,8.394090057980971,0.0
2.0130585053812355,0.0,3.2713191198615292,0.0,2.2543281110257873,0.0
-1.018856624468858,0.0,-0.36521271607711425,0.0,2.800296372973792,0.0
2.239157570242687,0.0,1.4412392312184779,0.0,2.69039149799182,0.0
0.16880869628036213,0.0,2.2301142719327247,0.0,-1.425843175124335,0.0
0.2780203713325217,0.0,-0.4236885148818893,0.0,0.6577589084169078,0.0
-0.8479425384208015,0.0,-1.6879509358034799,0.0,0.22276049754334434,0.0
0.7972861846662054,0.0,1.2683916767352146,0.0,-0.1246163166049099,0.0
2.4415583741471223,0.0,0.9311022505472025,0.0,2.070127895255445,0.0
3.5503461213528453,0.0,3.366343877269231,0.0,2.344306486296252,0.0
0.7649711526155594,0.0,1.2996214290389405,0.0,0.7817206961586473,0.0
0.3579760337542605,0.0,-0.40746067876376674,0.0,0.5505403200552256,0.0
-1.8366353265184427,0.0,-1.3380938756552332,0.0,-0.5450570993378806,0.0
0.753236669422727,0.0,-0.3008206598176964,0.0,1.296406620680385,0.0
-1.8123877855244674,0.0,0.5442332775387758,0.0,-0.11344963927033237,0.0
-1.3828877286564816,0.0,0.30506851362453813,0.0,-1.0737273260627944,0.0
0.1311361673256864,0.0,-1.2745521565282178,0.0,-1.0850309292585678,0.0
-1.359431632226867,0.0,-1.486563506990728,0.0,-0.852942790360096,0.0
-1.4361561726633318,0.0,-1.4348047576914864,0.0,0.4711767713923642,0.0
-0.7137715488069208,0.0,-0.8963806228984502,0.0,-0.2652094486458913,0.0
-0.8470807244358868,0.0,-0.43078317001059513,0.0,0.05464338854398545,0.0
-0.48056772444520485,0.0,-0.23151900296210615,0.0,-0.9553717079107346,0.0
-0.05387778824147798,0.0,-2.953805256770431,0.0,-2.186133746365035,0.0
-0.8280469870255169,0.0,-1.1446307736624957,0.0,-0.3545990849701343,0.0
-1.9840074495250979,0.0,-0.9275813694362455,0.0,-1.8296600896007877,0.0
-0.014025527145318541,0.0,0.7389074423095184,0.0,0.08861976246366589,0.0
-59.26537725522858,0.0,-18.115019075518813,0.0,-12.070545057666617,0.0
-19.223994348148143,0.0,1.6464663016928809,0.0,3.7586626749628484,0.0
14.605842310677097,0.0,-2.6731733701869578,0.0,-15.450611350236782,0.0
-10.105260637301258,0.0,3.5127044039068407,0.0,4.618517759272356,0.0
